name,osc1 shape,osc1 fm modulation,osc2 shape,osc2 pitch,osc2 tune,osc2 kbd track,osc mix,osc sync,osc ring modulation,osc pulse width,osc key shift,osc mod env on/off,osc mod env amount,osc mod env attack,osc p.env decay,filter type,filter attack,filter decay,filter sustain,filter release,filter freq,filter resonance,filter amount,filter kbd track,filter distortion,filter velocity switch,amp attack,amp decay,amp sustain,amp release,amp gain,amp velocity sens.,arp. on/off,arp type,arp range,arp beat,arp gate,delay on/off,delay time,delay feedback,delay level,chorus on/off,chorus type,chorus delay time,chorus depth,chorus rate,chorus feedback,chorus level,equalizer tone,equalizer freq.,equalizer level,equalizer Q,play mode type,play mode portament,pitch bend range,wheel lfo1 depth sens.,lfo1 on/off,lfo1 destination,lfo1 type,lfo1 speed,lfo1 depth,lfo2 on/off,lfo2 destination,lfo2 type,lfo2 speed,lfo2 depth
FM BAAASSSS,1,83,1,57,64,1,64,0,0,30,0,0,64,0,88,1,0,62,32,62,6,35,95,64,17,0,0,74,127,69,127,42,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,15,78,64,1,0,12,97,1,3,0,64,0,0,5,1,64,64
Wake Up,1,18,3,50,79,0,63,0,0,64,0,1,73,0,50,0,7,62,56,103,102,102,107,66,54,1,35,108,117,0,127,52,0,4,0,11,84,1,8,40,20,0,4,58,64,21,64,40,64,106,91,64,2,44,12,127,1,4,2,108,0,0,5,3,1,64
Hooverish Synth III,1,0,2,89,89,1,94,0,0,39,-24,0,67,54,76,1,0,113,113,62,68,37,78,32,48,0,0,0,127,0,94,41,0,1,0,11,64,1,12,0,8,1,4,81,38,72,98,82,84,71,70,64,1,84,12,0,0,5,1,89,9,1,5,0,76,105
being,1,0,3,89,127,0,60,0,1,63,-12,1,125,0,21,2,19,97,21,83,16,81,99,115,39,0,0,70,86,48,110,56,0,1,0,7,126,1,12,10,22,0,2,74,65,52,64,29,83,66,49,104,1,7,12,7,1,1,1,58,0,0,1,1,43,25
Sub Bass,1,0,3,51,82,1,65,0,0,64,-12,0,64,0,0,1,0,70,27,81,0,0,82,64,49,0,0,62,127,42,123,29,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,10,83,64,1,0,12,104,1,3,0,21,0,0,5,1,64,64
GlideSynth06,1,2,1,71,62,1,49,0,1,62,0,0,55,5,0,0,48,82,100,67,0,86,110,61,25,1,0,56,127,61,127,0,0,1,0,11,72,0,8,41,19,0,2,68,66,55,64,40,89,106,106,65,1,33,12,10,1,2,1,72,8,0,5,1,59,57
Plan 9,2,25,1,7,62,0,67,0,0,91,12,0,86,83,83,1,91,116,66,105,45,83,67,0,41,0,32,62,127,64,106,31,0,4,1,16,53,1,9,26,24,1,2,88,6,14,64,24,115,67,96,92,1,0,0,49,1,2,4,36,0,1,3,1,1,94
Burnin' Sync,1,0,1,64,64,1,127,1,0,63,-24,1,127,77,78,1,0,62,32,62,127,0,95,64,0,0,28,0,114,0,99,0,1,1,0,0,49,1,12,22,10,0,2,64,64,50,64,40,59,115,78,64,0,0,12,20,0,1,1,32,114,0,5,1,64,64
Kick90,2,0,3,36,65,1,127,0,0,64,0,1,102,0,57,1,0,64,32,64,0,14,128,64,0,0,0,64,0,25,6,0,0,1,0,11,64,0,5,70,4,0,2,0,123,54,109,126,57,7,85,64,0,0,12,20,0,1,0,64,24,0,5,1,64,64
KickCompress,0,0,3,34,64,0,127,0,0,64,0,1,104,0,50,0,0,63,0,63,0,0,95,67,6,0,0,74,0,62,114,0,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,6,70,65,1,0,12,20,0,2,1,64,0,0,5,1,64,64
Back To The 80's,1,0,2,57,66,1,30,0,0,45,0,0,0,0,0,0,0,0,23,111,127,0,99,0,20,0,0,0,127,54,63,67,0,2,0,14,62,1,9,32,19,0,2,58,66,50,64,52,50,110,107,64,0,0,12,11,1,2,1,78,0,1,5,1,72,6
Trance PAD !,1,0,2,39,65,1,12,0,0,64,0,0,64,0,0,1,120,109,73,127,68,37,80,64,15,0,55,0,127,87,58,50,0,2,3,18,66,1,8,40,53,0,2,110,87,36,102,32,83,108,92,64,0,0,12,96,1,3,1,17,1,1,7,5,63,14
Short Dance Bass,1,0,1,51,66,1,101,0,0,64,-12,1,64,0,0,0,0,69,31,63,0,0,93,67,36,0,0,76,0,32,123,40,0,1,0,14,60,0,0,9,123,1,2,64,64,50,64,20,64,96,119,47,1,0,12,90,1,3,1,14,0,0,5,1,64,64
Aciid Exposure II,2,0,2,64,52,1,63,0,0,0,-12,0,64,0,0,3,0,62,32,62,33,78,86,64,127,0,0,68,67,35,120,25,0,1,1,14,82,1,8,5,16,1,4,64,64,50,64,28,64,64,64,64,1,0,12,100,1,3,1,11,1,0,1,1,7,12
Dirt Organ,2,0,2,84,70,1,64,0,0,48,0,1,64,0,0,0,0,71,48,46,54,1,78,23,16,0,0,0,127,0,87,0,0,1,0,11,64,0,8,40,20,1,4,86,76,50,64,71,92,63,66,67,0,0,12,3,1,2,1,78,2,1,7,1,80,22
Bass Arp,0,81,3,39,62,1,0,0,0,61,0,0,64,85,93,0,0,62,32,62,2,42,95,66,0,0,0,0,127,0,79,34,1,1,1,14,75,1,8,0,4,0,2,64,64,50,64,40,63,9,91,64,1,2,12,127,1,3,1,64,3,0,1,0,65,15
FX Trouble In,0,0,3,39,15,0,29,1,1,127,-12,0,0,0,0,3,69,43,89,83,51,90,90,15,3,1,79,76,47,37,127,0,1,2,3,12,51,1,11,57,44,0,4,66,6,12,64,91,63,49,75,20,1,0,12,65,0,5,2,0,0,1,1,0,119,108
UnderBass,1,0,2,64,81,1,64,1,0,0,-24,0,127,4,30,1,0,63,71,62,30,24,95,64,55,1,0,61,115,44,127,64,0,1,1,14,107,0,8,56,20,0,2,64,62,50,64,59,64,64,64,62,1,16,12,77,1,3,0,1,0,0,2,1,64,64
Breathy Choir II,2,58,3,127,81,1,1,0,0,42,0,0,64,0,0,0,0,64,127,126,106,67,62,33,0,0,64,0,127,90,96,64,0,1,0,11,64,0,8,40,17,1,2,84,71,50,64,127,83,64,64,64,0,0,12,6,1,2,1,77,1,0,5,1,64,64
Techno Reactivator,1,43,1,64,65,1,0,0,0,64,-12,0,64,0,0,2,0,15,127,62,8,31,72,64,63,0,0,0,127,0,78,0,0,2,2,14,84,1,0,15,104,1,2,64,64,50,64,40,107,27,127,64,1,0,12,98,1,6,0,0,0,1,3,1,9,95
Lust II,0,0,3,39,81,1,78,0,0,0,-12,0,65,0,0,0,108,62,65,62,115,0,63,0,0,0,72,0,0,90,116,40,1,3,3,16,48,1,10,34,46,1,4,68,54,50,64,48,86,7,6,42,0,0,12,20,1,1,5,82,3,0,4,5,59,7
Metallic Arp,1,0,4,64,66,1,91,1,0,11,-24,0,64,0,0,3,0,70,78,127,36,75,74,64,103,0,0,0,127,39,76,0,1,2,2,14,86,1,8,40,20,0,2,102,78,45,64,127,64,73,26,64,0,0,12,71,1,3,2,80,39,0,2,2,96,63
ABLogik Synth 2,1,82,2,107,95,1,0,0,0,6,0,1,69,0,37,1,0,67,7,64,96,0,90,31,0,1,0,81,103,74,73,55,0,1,1,14,13,1,8,40,11,1,2,61,82,50,64,122,108,112,86,64,0,0,12,20,1,2,1,80,3,0,5,1,64,64
Brassy Arp ,1,0,2,70,69,1,86,1,1,92,0,1,98,20,34,1,58,68,52,41,34,20,96,52,14,1,33,53,127,43,120,30,1,3,1,11,90,1,8,65,33,1,2,83,86,33,64,71,81,88,62,64,0,0,12,10,0,4,5,43,33,1,3,3,61,37
Soft Bass,0,0,3,51,66,1,110,0,1,127,-12,1,90,0,5,1,0,76,19,62,5,20,105,62,0,1,0,62,75,0,28,0,0,1,1,14,86,0,8,40,8,0,4,64,64,50,64,59,63,19,78,119,1,0,12,20,1,2,1,69,0,1,3,1,12,9
ItaloDisco II ,1,18,2,64,72,1,32,0,0,63,0,1,70,5,13,1,25,76,32,63,96,49,126,64,20,1,32,67,104,45,102,46,0,2,1,14,98,1,8,40,16,1,2,64,64,50,64,40,101,95,73,64,0,0,12,20,1,2,1,64,0,1,5,1,64,64
Brassy & Dist,1,0,2,70,69,1,86,1,1,82,0,1,98,20,34,1,58,68,52,41,34,20,100,61,14,1,33,53,127,43,120,50,0,3,1,11,90,1,8,33,14,1,2,83,86,33,64,71,81,88,62,64,0,0,12,111,1,4,5,43,33,1,3,3,61,37
Trance2theMaxxx,1,42,2,77,91,1,42,0,0,64,0,1,90,0,12,1,0,64,32,62,20,47,110,64,23,1,0,0,127,0,84,0,0,1,1,14,84,1,8,40,20,1,2,64,64,50,64,31,64,101,84,64,1,0,12,20,1,3,1,1,122,0,5,1,64,64
RunningArpBass2,1,0,1,64,64,1,117,0,0,127,-24,1,64,1,77,1,0,62,0,62,0,14,95,64,0,0,0,62,113,49,127,0,1,1,2,14,60,1,8,7,3,0,2,64,64,50,64,31,55,66,66,72,1,0,24,117,1,3,5,61,10,1,6,1,36,64
We're on The Right Track,1,0,1,64,127,1,54,0,0,64,0,0,0,0,0,0,4,0,23,111,127,0,99,0,0,0,0,0,127,57,57,34,1,3,3,18,108,1,9,32,41,1,2,58,66,50,64,75,45,113,77,65,1,96,12,0,0,3,5,0,0,0,3,1,14,43
Hostile,2,0,1,77,61,1,47,0,0,55,-12,0,64,0,0,0,75,62,70,112,74,121,63,0,127,0,4,0,103,30,21,24,0,2,1,18,127,0,3,49,49,1,4,30,60,46,64,106,76,66,102,23,1,38,12,20,0,4,1,1,6,0,5,1,64,64
FX Cosmix,0,60,3,64,81,1,60,0,0,66,0,1,112,47,106,1,42,84,27,64,64,15,77,64,0,0,58,0,124,91,120,0,0,1,0,11,64,1,8,40,113,1,4,99,113,26,121,127,108,48,0,0,0,0,12,20,1,1,0,1,102,1,1,2,44,90
 The Funky Train,1,0,4,0,0,0,127,0,0,22,-24,0,6,100,0,3,60,123,20,18,92,36,104,70,116,0,40,41,49,0,62,66,1,3,3,14,125,0,10,66,32,1,2,66,109,49,64,122,63,66,108,117,2,0,0,62,1,6,0,127,79,0,6,3,102,71
MetalAcid,2,80,1,64,66,1,38,0,0,64,-24,0,64,0,0,3,0,71,22,62,3,90,119,18,30,1,0,16,127,0,107,0,0,2,1,14,109,1,8,12,5,1,2,56,64,50,64,40,68,81,48,64,1,0,16,20,1,3,2,77,7,1,3,5,60,69
Exodus Arp II,1,0,4,64,64,0,91,1,1,2,-24,0,61,0,66,1,0,72,85,119,42,90,72,65,58,0,0,63,0,60,92,38,1,3,2,11,78,1,10,12,43,0,2,29,55,69,64,19,93,111,127,67,1,0,12,58,1,3,5,10,23,1,4,0,63,26
Channel 1 Bass,0,0,1,37,59,1,127,0,0,40,12,1,83,0,102,2,0,67,19,77,9,76,101,60,78,0,0,65,54,21,114,48,0,2,1,14,93,0,8,15,14,0,1,39,98,66,64,67,56,25,103,60,1,0,12,103,1,3,0,24,7,0,2,0,82,26
HooverTechnoSynth4,1,0,2,89,83,1,83,0,0,64,-24,0,71,18,75,1,0,64,32,116,93,54,61,39,53,1,0,59,113,7,125,45,0,1,0,11,64,0,8,40,20,1,2,89,64,50,64,122,81,101,80,34,1,52,12,20,1,5,1,77,68,1,2,1,78,4
Loft PAD,2,44,4,64,77,1,64,1,1,67,0,1,94,29,68,1,113,103,46,106,36,96,99,77,0,1,62,81,127,91,114,51,0,2,1,14,115,1,13,39,22,1,4,49,89,56,64,84,64,64,42,21,0,17,3,97,1,3,1,46,54,1,5,1,65,69
Acid Square,0,0,2,51,66,1,110,0,0,127,-12,1,64,0,0,1,0,79,75,62,16,94,110,62,0,1,0,68,107,0,98,0,0,1,1,14,86,0,8,40,8,0,4,64,64,50,64,59,65,109,112,64,1,0,12,20,1,2,1,69,3,1,3,1,12,52
Short Trancer,2,40,1,51,63,1,45,0,0,1,0,1,70,0,4,2,0,4,79,104,19,115,103,27,48,0,0,57,0,50,127,35,0,3,1,14,31,1,10,0,13,0,2,127,18,109,51,88,31,113,104,0,1,1,12,0,1,3,1,21,81,0,1,0,94,30
Goa Trance Arp,1,97,2,102,65,1,35,0,0,88,-12,0,64,0,0,1,0,73,10,64,10,67,99,26,53,0,0,64,107,0,111,64,1,1,1,14,83,1,12,40,34,0,2,64,64,50,64,40,99,114,90,109,0,0,12,20,1,3,1,8,113,0,5,1,45,84
House is a Feelin',1,0,1,64,64,0,32,0,0,2,0,0,61,0,66,1,0,73,12,127,21,85,90,64,0,0,0,65,0,43,127,50,0,3,1,14,116,1,8,12,7,0,2,29,55,69,64,19,81,105,43,6,1,0,12,102,1,3,5,2,0,0,4,0,63,26
Magic Perc,0,127,2,89,63,1,0,1,0,9,0,1,80,0,0,1,0,62,32,62,48,0,95,64,29,0,0,81,0,72,76,22,0,1,0,11,64,1,8,40,1,1,2,64,64,50,64,40,60,59,63,89,0,0,12,20,0,5,5,3,7,0,5,1,64,64
Dance2theMax,1,0,1,71,73,1,63,0,0,111,-12,1,96,115,10,1,65,116,108,95,126,0,114,64,127,0,0,76,92,46,70,55,0,3,1,1,5,1,8,5,9,1,2,127,28,18,64,24,62,111,90,0,1,0,0,120,1,1,0,0,0,0,5,2,0,11
Tumulte,1,0,4,89,101,1,90,1,1,66,12,0,64,0,0,1,19,3,70,84,82,72,79,62,127,1,48,64,119,9,99,25,0,3,3,18,127,1,3,63,18,1,1,71,3,83,116,110,102,127,13,39,1,0,7,123,1,2,2,79,0,0,7,4,70,97
FM Accordion,0,76,3,77,63,1,62,0,0,67,0,0,75,0,98,1,68,58,32,69,60,6,127,64,0,0,64,97,0,62,94,64,0,1,0,11,64,1,8,22,9,1,4,64,64,50,64,40,107,64,64,64,0,0,12,64,1,6,5,61,0,1,3,5,66,78
Sugar Daddy,0,72,2,89,65,1,23,0,0,65,-24,0,61,0,47,0,0,68,87,97,72,35,65,43,127,0,0,0,127,0,70,21,0,1,0,7,89,0,10,34,61,1,1,58,10,74,64,100,58,1,77,68,1,0,12,36,1,6,2,97,36,0,1,1,16,76
Yazoo,1,82,2,107,95,1,0,0,0,6,0,1,69,0,37,1,38,67,7,64,56,5,110,31,40,1,0,81,103,34,102,55,0,1,0,11,64,1,8,40,5,1,2,61,82,50,64,122,105,112,86,64,0,0,12,20,1,2,1,80,0,0,5,1,64,64
Ping Pong Attitude,1,0,1,64,65,1,0,0,0,64,-24,0,64,0,0,0,0,15,127,62,2,31,99,64,39,0,0,0,127,0,127,0,1,2,2,14,84,1,8,27,101,0,2,64,64,50,64,40,104,115,107,64,1,0,12,127,1,3,2,78,15,0,5,1,64,0
Acid VideoGame,1,66,2,30,65,1,63,1,0,6,-12,0,71,4,0,1,0,63,71,77,110,96,76,43,127,1,0,63,127,0,65,0,1,1,0,14,64,0,8,44,5,0,2,61,62,50,64,59,64,114,107,62,1,0,12,66,1,5,2,77,0,0,2,2,22,0
Exodus Arp,0,0,3,39,66,1,65,0,1,63,-12,0,61,0,0,2,27,99,88,16,62,13,94,40,71,1,0,81,109,0,93,41,1,3,3,14,87,1,10,14,51,1,1,25,0,60,64,117,64,62,66,66,0,9,12,127,1,1,2,78,46,1,1,0,61,68
Vintage Brass,1,54,1,64,62,1,0,0,0,64,0,0,64,0,0,1,51,62,32,62,51,2,95,64,54,1,34,62,127,41,114,22,0,1,1,11,64,1,8,40,20,1,2,64,64,50,64,22,84,64,64,64,1,0,12,127,1,3,1,43,116,1,5,1,66,2
Music Box II,0,0,2,93,16,1,50,0,1,68,24,0,80,22,41,3,127,52,42,62,52,29,86,41,51,0,24,72,0,70,92,106,0,1,2,13,48,0,8,44,4,0,2,52,54,45,64,40,78,60,34,86,0,3,12,0,1,1,5,8,14,1,2,4,6,4
MoogBass12,2,0,1,51,81,1,102,0,0,65,-12,1,107,0,0,0,0,79,60,59,16,78,114,64,0,1,0,77,107,47,119,37,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,64,11,77,64,1,24,12,20,1,2,1,64,3,0,5,1,64,64
Muted Bass,2,0,2,77,66,1,55,0,0,3,-24,0,64,0,0,1,0,46,38,72,15,0,101,64,45,1,30,84,95,48,114,78,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,83,64,22,82,36,1,23,12,97,1,3,5,64,0,0,2,5,64,2
SYNChoir  VI ,2,73,3,117,77,1,13,0,0,45,0,0,60,86,0,1,0,0,127,127,42,18,96,65,0,0,27,0,114,74,62,48,0,1,1,13,88,1,12,42,46,1,4,110,34,65,64,123,90,70,85,48,0,0,2,127,1,4,1,109,0,1,1,5,87,2
a little bit of detune,1,53,1,127,127,1,0,0,0,64,0,0,64,0,0,1,0,62,32,62,124,63,95,64,3,0,0,80,112,0,90,56,0,1,1,14,96,1,8,40,30,1,2,82,72,51,64,127,83,112,96,40,0,0,12,20,1,1,5,98,2,1,2,1,90,4
HardKick04,2,0,3,43,82,0,127,0,0,64,0,1,96,0,61,0,0,89,30,47,90,99,92,60,63,0,0,72,0,27,11,0,0,1,0,11,64,0,0,12,120,0,2,64,64,50,64,40,65,8,80,0,1,0,12,0,0,4,1,0,0,0,5,1,64,64
IceCream ! IceCream !,2,8,1,62,97,1,63,0,0,38,24,0,88,3,8,1,0,61,40,57,85,11,100,54,5,1,80,64,107,42,110,39,0,1,0,11,67,1,8,51,29,1,2,73,59,47,64,23,81,66,78,36,0,19,14,0,1,2,1,53,21,1,5,1,51,63
Cool Fever,1,0,1,51,66,1,0,0,0,64,0,1,64,0,0,1,0,85,30,62,25,65,112,6,0,1,0,62,127,0,127,37,0,1,0,11,64,1,9,57,20,0,2,64,64,50,64,40,64,64,64,64,1,64,12,44,1,3,5,28,37,0,5,1,64,64
Rez Synth,1,0,1,64,66,0,64,1,0,34,0,0,64,2,0,0,43,37,125,52,30,114,104,68,14,1,0,97,47,16,127,23,0,2,2,14,127,0,0,0,0,0,1,58,59,50,64,70,63,64,64,66,1,20,12,12,1,2,1,72,0,0,5,1,0,0
Techno KICK dist,0,0,3,39,70,0,127,0,0,64,0,1,94,0,55,1,97,100,64,74,127,10,82,64,49,0,0,64,0,64,87,0,0,1,1,14,111,0,8,88,35,0,1,60,122,27,64,60,64,6,91,72,1,0,12,127,1,1,0,52,0,0,3,1,6,102
Ca Chauffe,1,0,3,89,65,1,127,0,0,48,0,1,100,0,127,2,52,77,94,62,98,19,58,64,0,0,0,0,127,59,35,0,0,1,0,11,64,1,8,79,102,1,4,64,92,47,64,127,89,66,77,64,0,0,12,0,0,2,1,64,0,1,1,1,96,57
Diziz Techno Acide,2,0,1,64,62,1,127,1,0,54,-12,0,64,0,0,1,0,30,108,121,5,111,93,8,94,0,0,75,127,61,66,0,0,2,1,14,90,1,8,61,12,0,4,41,79,46,64,92,65,62,63,60,1,0,12,122,1,3,5,6,108,1,2,2,78,36
-- Acid Lead --,1,0,1,47,66,1,2,0,1,83,0,0,64,0,93,1,0,74,66,62,10,95,114,65,66,1,84,74,119,99,127,44,0,1,2,14,127,1,8,43,33,0,2,76,64,50,64,49,108,80,58,64,2,10,12,0,1,3,1,1,110,0,5,5,127,67
CyberPsychose,2,29,4,65,121,1,0,1,0,6,0,0,64,0,0,3,0,0,6,54,47,0,74,59,64,0,0,0,114,87,59,0,0,2,2,14,123,1,9,66,62,1,4,127,102,46,64,125,65,20,31,22,1,0,0,127,1,4,5,107,0,1,3,4,22,83
Reality,0,0,1,37,59,1,127,0,0,40,12,1,83,0,102,2,0,67,19,77,9,76,101,60,78,0,0,65,54,21,116,48,0,2,1,14,93,0,8,15,14,0,1,39,98,66,64,67,56,25,103,60,1,0,12,78,1,2,0,0,0,0,3,0,23,7
Saturday Bass,1,0,1,51,66,1,127,0,0,64,-12,1,64,0,0,0,0,75,0,63,0,0,95,67,6,0,0,83,0,44,127,48,0,1,1,14,58,0,10,40,20,1,2,64,64,50,64,24,64,8,57,65,1,0,12,20,0,5,1,14,94,0,5,1,64,64
Soft String Synth,1,0,1,64,66,1,26,0,0,64,0,0,64,0,0,0,105,127,45,123,47,9,83,46,17,0,40,0,127,90,127,50,0,1,1,14,88,1,5,40,46,0,4,64,69,56,72,127,127,0,120,0,0,0,12,10,1,2,1,82,3,1,7,1,26,39
Kool Monosynth,1,0,1,64,67,1,66,0,0,64,0,0,64,0,0,1,0,45,68,0,78,95,71,62,41,0,0,0,127,0,127,25,0,1,2,14,127,1,8,76,7,0,2,64,64,50,64,6,79,14,107,64,1,26,12,9,1,2,5,79,0,1,3,1,11,36
Bizarre PAD,0,42,2,102,66,1,67,1,0,118,0,0,0,0,0,1,84,110,61,111,76,32,75,66,0,0,75,0,127,89,69,50,0,4,3,9,87,1,9,32,37,1,4,55,66,63,64,65,96,110,72,64,0,0,12,71,1,1,2,108,61,0,1,1,0,0
MonoSynthV,1,0,3,89,78,1,29,1,0,60,0,1,84,96,99,1,75,85,31,62,37,75,93,86,22,1,27,68,87,33,120,44,0,3,1,11,89,1,8,49,11,0,2,93,85,37,64,73,72,65,64,68,1,38,12,12,1,2,1,72,1,1,3,4,55,72
Deeper Keys,2,0,2,71,79,1,55,0,0,23,0,1,100,0,16,1,33,84,70,62,47,39,78,38,0,1,0,114,0,0,126,36,0,1,0,11,64,1,8,40,7,1,4,64,64,50,64,40,70,90,89,64,0,0,12,20,1,4,5,59,80,0,7,5,43,81
APOCALYPSE 2,1,0,1,39,97,1,47,0,0,64,0,0,64,0,0,1,71,110,0,111,30,14,121,64,0,0,50,0,0,85,64,40,1,2,2,18,127,1,8,67,68,1,4,78,75,54,64,127,49,24,49,64,0,0,12,51,1,2,1,0,15,1,1,1,72,2
FlangerPAD,2,0,2,64,67,1,39,0,0,51,0,1,64,33,32,1,0,50,83,111,94,7,75,15,27,1,63,0,127,88,79,41,0,1,1,14,65,1,10,45,45,1,2,30,122,10,114,80,96,72,25,42,0,0,12,112,1,5,5,54,72,1,2,5,63,2
Trance First Arp,1,0,1,64,65,1,0,0,0,64,-12,0,64,0,0,1,0,62,32,62,122,26,95,64,0,0,0,62,127,0,63,0,1,2,2,14,96,1,8,40,27,1,2,61,77,16,60,116,64,116,99,64,0,0,12,13,1,2,5,79,1,1,7,1,77,11
Rythmix,0,0,4,64,63,0,23,0,0,127,-24,1,78,0,89,2,0,16,45,0,0,127,77,66,78,0,0,43,0,0,127,0,1,1,3,11,111,1,15,9,63,1,2,58,69,49,64,22,60,114,78,22,1,91,12,127,1,3,2,100,35,1,2,2,85,72
Techno Trance Arp !!,1,0,2,64,75,1,88,0,0,2,-24,0,64,0,0,2,9,66,12,18,42,28,63,64,0,0,0,62,127,0,114,26,1,1,1,14,76,1,8,87,12,1,4,12,126,24,8,111,90,66,64,68,1,0,12,54,1,2,2,79,54,1,7,1,77,85
LaserKick,1,0,1,64,66,0,64,0,0,63,0,0,72,0,93,1,14,47,0,62,16,127,104,65,0,0,35,68,0,53,110,0,0,1,0,7,127,0,8,64,9,1,4,21,124,19,64,44,30,8,35,127,1,0,0,0,0,6,1,64,10,0,5,2,0,2
Heavy Snare,0,102,4,64,65,1,96,0,0,64,0,0,84,3,65,3,0,80,77,54,30,56,62,42,27,0,0,67,0,34,66,64,0,3,3,10,41,0,1,51,18,0,2,60,71,47,42,96,85,54,21,68,1,0,0,0,0,2,0,67,14,0,1,1,121,10
Groovy Electric Piano,0,87,3,77,76,1,43,0,0,64,0,0,92,0,40,1,0,98,127,60,51,66,69,38,4,1,0,102,0,41,127,30,0,1,0,8,67,1,5,56,4,0,2,70,61,54,64,21,99,78,101,106,0,0,12,15,1,4,1,63,104,0,5,1,61,82
Revival Shadows,1,0,1,89,88,1,77,0,0,63,-24,1,84,0,25,1,0,100,32,62,60,30,90,30,54,0,0,66,127,0,73,23,0,1,1,14,87,1,8,12,16,1,4,62,62,61,64,26,89,94,75,64,0,0,12,17,1,2,1,82,2,1,5,1,71,61
Short Bass III,2,10,1,51,86,1,127,0,0,86,0,1,64,0,0,0,0,64,32,46,0,14,127,64,0,1,0,67,0,69,107,33,0,1,1,14,56,0,8,49,11,1,2,64,86,58,64,25,64,10,87,78,1,4,12,11,1,2,1,72,0,1,5,1,61,80
Another World,2,0,1,37,68,0,12,0,0,19,12,0,64,0,0,0,0,35,67,114,13,54,102,44,62,0,77,73,100,94,127,0,0,1,0,11,64,1,1,108,63,1,4,64,66,53,64,24,110,102,84,63,0,0,12,20,0,4,0,49,121,0,5,1,64,64
Funk My ***,1,0,1,64,67,1,66,0,0,64,12,0,64,0,0,1,0,45,68,0,80,95,71,62,85,0,0,0,127,0,57,54,0,1,1,11,64,1,8,57,4,0,2,64,64,50,64,6,64,111,109,64,1,37,12,10,1,2,5,79,6,1,4,1,115,21
Chainsaw Massacre,0,58,3,18,19,0,68,0,0,28,-24,1,113,100,115,0,107,106,12,62,46,83,93,13,118,1,66,114,75,95,107,93,0,1,0,9,50,1,16,35,14,0,2,31,17,38,64,68,89,67,92,61,0,70,16,49,1,2,3,37,38,1,3,4,14,2
Naugthy Acide ,2,0,3,64,57,1,6,0,0,2,-12,1,69,0,48,1,0,72,21,62,18,85,108,27,4,1,0,30,109,0,69,50,0,1,1,14,113,1,8,0,20,0,2,64,64,50,64,7,64,11,95,64,1,0,12,14,1,2,1,64,0,1,3,1,5,75
Noisy Dance Lead,1,0,1,39,114,1,7,0,0,64,0,0,64,0,0,1,17,73,0,62,127,74,102,64,14,0,0,0,127,0,87,46,0,2,1,14,78,1,8,42,13,0,4,64,64,50,64,65,90,117,96,41,1,0,12,12,1,2,1,77,2,0,4,2,127,29
Claps,2,105,4,64,65,1,60,0,0,19,0,1,84,0,64,3,0,90,116,127,0,46,97,2,97,0,20,55,0,57,108,59,0,1,1,14,111,1,1,96,3,0,4,11,116,49,64,30,65,13,35,64,1,0,12,127,1,4,0,92,41,1,3,0,71,33
Dance Kick,2,0,3,36,82,0,127,0,0,64,0,1,96,0,61,0,0,89,78,47,32,113,105,60,51,0,0,75,0,0,20,0,0,1,0,11,64,0,8,40,20,0,2,64,64,50,64,40,61,6,84,38,1,0,12,0,0,4,1,0,0,0,5,1,64,64
Abrazive,1,66,2,26,76,1,60,0,0,6,0,0,71,0,0,1,0,55,20,74,127,51,95,43,0,1,0,81,127,70,108,44,0,2,1,14,44,1,10,44,6,1,4,21,96,48,64,75,88,63,65,67,1,0,12,22,1,5,5,2,63,0,3,0,22,7
 Sea of Noise,1,95,4,64,66,1,62,0,0,4,0,1,104,53,48,2,53,83,69,106,0,11,90,69,104,1,78,87,84,75,127,65,0,3,2,6,77,1,9,69,21,1,4,81,49,70,64,49,4,60,61,58,1,112,12,0,0,2,1,127,5,1,4,4,22,78
303 Again,1,80,1,51,66,1,30,0,1,64,-12,0,59,0,69,1,0,71,22,64,6,95,119,18,30,1,0,16,127,0,63,0,1,2,0,14,85,1,8,12,5,0,4,56,82,51,64,30,61,81,82,15,1,0,16,127,1,3,2,77,42,0,2,2,60,69
FX Robovoice,0,0,2,89,65,1,127,0,0,112,-12,0,96,86,114,0,0,0,127,62,42,0,67,64,43,0,0,58,127,0,79,0,0,2,1,11,117,1,8,6,12,1,2,104,64,50,64,122,65,101,99,64,1,0,12,0,1,2,2,127,16,0,1,1,103,2
FX Hustling PAD,2,0,4,64,67,1,15,0,0,15,12,1,64,33,32,1,0,50,83,111,90,16,84,6,0,1,85,0,127,76,127,55,0,1,2,14,65,1,10,45,102,1,4,20,118,13,114,107,19,32,0,0,0,0,12,112,1,5,1,66,121,1,2,2,67,23
Plucked Thing,2,48,2,51,81,1,64,0,0,53,0,1,109,0,0,1,0,62,32,62,72,0,95,45,0,1,0,127,73,79,96,64,0,3,2,14,56,1,8,9,20,1,2,64,64,50,64,40,64,68,70,64,0,0,12,8,1,2,1,74,0,0,5,1,64,64
